시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,보관대수,설치연도,설치형태,차양막 설치여부,공기주입기 비치여부,공기주입기 유형,수리대 설치여부,관리기관 전화번호,관리기관명,데이터갱신일자,업태구분명,위도,경도
경기도,성남시 분당구,정자동,"41135103",생활편의형SOC,CVNTL,자전거보관소,능골공원 물놀이장 옆,CVNTL_24_41135_01570,,경기도 성남시 분당구 내정로 94,경기도 성남시 분당구 정자동 101,2,"2010",거치형,N,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3682170000,127.1158600000
경기도,성남시 분당구,정자동,"41135103",생활편의형SOC,CVNTL,자전거보관소,능골공원 배드민턴장 옆,CVNTL_24_41135_01571,,경기도 성남시 분당구 내정로 94,경기도 성남시 분당구 정자동 101,2,"2010",단독형,Y,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3682170000,127.1158600000
경기도,성남시 분당구,정자동,"41135103",생활편의형SOC,CVNTL,자전거보관소,정자교 상단(진입로),CVNTL_24_41135_01553,,"",경기도 성남시 분당구 정자동 100-3,2,"2010",거치형,N,Y,기계식,N,"031-729-3303",성남시청,2022-07-11,,37.3687900000,127.1090300000
경기도,성남시 분당구,정자동,"41135103",생활편의형SOC,CVNTL,자전거보관소,정자역2번출구,CVNTL_24_41135_01558,,"",경기도 성남시 분당구 정자동 99-6,7,"2010",단독형,Y,N,"",N,"031-729-3303",성남시청,2022-07-11,,37.3647900000,127.1083700000
경기도,성남시 분당구,정자동,"41135103",생활편의형SOC,CVNTL,자전거보관소,정자역2번출구,CVNTL_24_41135_01588,,경기도 성남시 분당구 성남대로 지하 333,경기도 성남시 분당구 정자동 95-1,7,"2010",단독형,Y,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3661880000,127.1080550000
경기도,성남시 분당구,정자동,"41135103",생활편의형SOC,CVNTL,자전거보관소,분당노인종합복지관 내,CVNTL_24_41135_01564,,경기도 성남시 분당구 불정로 50,경기도 성남시 분당구 정자동 253,2,"2010",단독형,Y,N,기타,N,"031-729-3303",성남시청,2022-07-11,,37.3591500000,127.1117300000
경기도,고양시 일산서구,주엽동,"41287102",생활편의형SOC,CVNTL,자전거보관소,한수중 입구 주변,CVNTL_24_41287_00146,,경기도 고양시 일산서구 주엽로 118,경기도 고양시 일산서구 주엽동 116,100,"2003",휀스형,"",N,"",N,"031-8075-7305",경기도 고양시 일산서구청,2022-07-11,,37.6693400000,126.7575700000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,자전거보관소,국제프라자,CVNTL_24_41117_01882,,경기도 수원시 영통구 에듀타운로 17,경기도 수원시 영통구 이의동 1369-2,20,"","","",N,"",N,"031-228-3426",수원시청,2022-07-11,,37.2845570000,127.0523450000
경기도,성남시 중원구,하대원동,"41133109",생활편의형SOC,CVNTL,자전거보관소,하대원주민센터 앞,CVNTL_24_41133_01709,,경기도 성남시 중원구 둔촌대로 252,경기도 성남시 중원구 하대원동 145-1,2,"2010",단독형,Y,Y,기타,N,"031-729-3303",성남시청,2022-07-11,,37.4282460000,127.1463850000
경기도,하남시,신장동,"41450106",생활편의형SOC,CVNTL,자전거보관소,덕풍교옆 공원,CVNTL_24_41450_03753,,경기도 하남시 미사대로 685,경기도 하남시 신장동 246,20,"","","",N,"",N,"031-790-5964",하남시청 도로관리과,2022-07-11,,37.5500700000,127.2182900000
경기도,양주시,삼숭동,"41630108",생활편의형SOC,CVNTL,자전거보관소,양주자이7단지아파트,CVNTL_24_41630_03033,,경기도 양주시 삼숭로58번길 141,경기도 양주시 삼숭동 689,100,"","",Y,N,"",N,"031-8082-6731",양주시 도로과,2022-07-11,,37.8037870000,127.1045460000
경기도,화성시,영천동,"41590131",생활편의형SOC,CVNTL,자전거보관소,성산타워B 앞,CVNTL_24_41590_03875,,"",경기도 화성시 영천동 681-10,40,"",거치형,"",N,"",N,"031-5189-4218",경기도 화성시 동부출장소,2022-07-11,,37.2071700000,127.1111400000
경기도,화성시,반송동,"41590127",생활편의형SOC,CVNTL,자전거보관소,정일프라자,CVNTL_24_41590_03985,,"",경기도 화성시 반송동 41-7,10,"",거치형,"",N,"",N,"031-5189-4218",경기도 화성시 동부출장소,2022-07-11,,37.2094270000,127.0616200000
경기도,시흥시,능곡동,"41390118",생활편의형SOC,CVNTL,자전거보관소,가레울공원,CVNTL_24_41390_02215,,"",경기도 시흥시 능곡동 793,7,"",거치형,Y,N,"",N,"031-310-3138",경기도 시흥시청,2022-07-11,,37.3650700000,126.8138050000
경기도,수원시 영통구,매탄동,"41117101",생활편의형SOC,CVNTL,자전거보관소,매탄권선역,CVNTL_24_41117_02007,,경기도 수원시 영통구 동탄원천로881번길 19,경기도 수원시 영통구 매탄동 1285,10,"","","",N,"",N,"031-228-8966",수원시 영통구청,2022-07-11,,37.2532840000,127.0415400000
경기도,시흥시,정왕동,"41390132",생활편의형SOC,CVNTL,자전거보관소,어린이도서관,CVNTL_24_41390_02230,,경기도 시흥시 정왕시장길 45,경기도 시흥시 정왕동 1212-8,7,"",거치형,Y,N,"",N,"031-310-3138",경기도 시흥시청,2022-07-11,,37.3452640000,126.7480400000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,자전거보관소,장은타워,CVNTL_24_41273_02556,,경기도 안산시 단원구 광덕대로 187,경기도 안산시 단원구 고잔동 706-3,10,"2015",거치형,N,N,"",N,"031-481-2497",안산시 교통정책과 자전거교통팀,2022-07-11,,37.3132900000,126.8293100000
경기도,광명시,철산동,"41210102",생활편의형SOC,CVNTL,자전거보관소,철산동 264번지(외환은행 앞),CVNTL_24_41210_00273,,경기도 광명시 철산로 12,경기도 광명시 철산동 264,27,"",거치형,"",N,"",N,"02-2680-2939",광명시청 도로과,2022-07-11,,37.4755630000,126.8675800000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,광장16호,CVNTL_24_41570_00533,,"",경기도 김포시 구래동 6893-8,9,"2013",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6370740000,126.6268900000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,광장18호,CVNTL_24_41570_00534,,"",경기도 김포시 구래동 6894-6,9,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6363800000,126.6260760000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,김포한강8로 센트럴프라자,CVNTL_24_41570_00535,,"",경기도 김포시 구래동 6905,10,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6428900000,126.6250100000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,김포한강9로 센트럴프라자앞,CVNTL_24_41570_00537,,"",경기도 김포시 구래동 6908,14,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6442870000,126.6258600000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,광장13호,CVNTL_24_41570_00538,,"",경기도 김포시 구래동 6888-13,9,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6397360000,126.6303600000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,솔터마을입구버스정류장주변,CVNTL_24_41570_00539,,"",경기도 김포시 구래동 6888-18,9,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6420170000,126.6295600000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,광장2호,CVNTL_24_41570_00540,,"",경기도 김포시 구래동 6874-11,9,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6492420000,126.6278900000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,한가람마을버스정류장주변,CVNTL_24_41570_00541,,"",경기도 김포시 구래동 6873-11,9,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6502840000,126.6270800000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,광장20호,CVNTL_24_41570_00561,,"",경기도 김포시 구래동 6892-34,9,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6374200000,126.6286600000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,광장17호,CVNTL_24_41570_00556,,"",경기도 김포시 구래동 6896-2,9,"2013",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6372400000,126.6273960000
경기도,김포시,구래동,"41570109",생활편의형SOC,CVNTL,자전거보관소,김포한강9로 한강메디프라자앞,CVNTL_24_41570_00536,,"",경기도 김포시 구래동 6880-6,14,"2012",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6457750000,126.6258000000
경기도,여주시,교동,"41670108",생활편의형SOC,CVNTL,자전거보관소,여주역,CVNTL_24_41670_03057,,경기도 여주시 교동로 80,경기도 여주시 교동 403-1,30,"2016","",Y,N,"",N,"02-3149-3279",한국철도공사,2022-07-11,,37.2823800000,127.6288900000
경기도,화성시,남양읍,"41590262",생활편의형SOC,CVNTL,자전거보관소,현대 사원아파트 앞 공원,CVNTL_24_41590_03999,,경기도 화성시 남양읍 남양로621번길 46,경기도 화성시 남양읍 남양리 1842-3,10,"",거치형,N,N,"",N,"031-5189-6106",경기도 화성시 화성시청 도로관리과,2022-07-11,,37.1986200000,126.8241100000
경기도,화성시,남양읍,"41590262",생활편의형SOC,CVNTL,자전거보관소,남양동사무소,CVNTL_24_41590_04000,,경기도 화성시 남양읍 남양성지로 192-5,경기도 화성시 남양읍 남양리 1340,10,"",단독형,"",N,"",N,"031-5189-6106",경기도 화성시청,2022-07-11,,37.2114300000,126.8238500000
경기도,화성시,남양읍,"41590262",생활편의형SOC,CVNTL,자전거보관소,서부경찰서,CVNTL_24_41590_04001,,경기도 화성시 남양읍 남양로 570,경기도 화성시 남양읍 신남리 76-1,28,"",거치형,"",N,"",N,"031-5189-6106",경기도 화성시청,2022-07-11,,37.1914000000,126.8226900000
경기도,화성시,남양읍,"41590262",생활편의형SOC,CVNTL,자전거보관소,남양 비석공원,CVNTL_24_41590_03841,,경기도 화성시 남양읍 남양성지로 74,경기도 화성시 남양읍 남양리 1868,10,"",단독형,"",N,"",N,"031-5189-6106",경기도 화성시청,2022-07-11,,37.2068060000,126.8118300000
경기도,화성시,남양읍,"41590262",생활편의형SOC,CVNTL,자전거보관소,화성시청,CVNTL_24_41590_03839,,경기도 화성시 시청로 159,경기도 화성시 남양동 2000,10,"",단독형,"",N,"",N,"031-5189-6106",경기도 화성시청,2022-07-11,,37.1993140000,126.8315100000
경기도,화성시,마도면,"41590330",생활편의형SOC,CVNTL,자전거보관소,화도중학교,CVNTL_24_41590_04002,,경기도 화성시 마도면 석교로 162,경기도 화성시 마도면 석교리 212,10,"",거치형,"",N,"",N,"031-5189-6106",경기도 화성시청,2022-07-11,,37.2050170000,126.7752460000
경기도,화성시,향남읍,"41590259",생활편의형SOC,CVNTL,자전거보관소,남부종합사회복지관,CVNTL_24_41590_04003,,경기도 화성시 향남읍 행정서로3길 50,경기도 화성시 향남읍 행정리 437-3,10,"",휀스형,N,N,"",N,"031-5189-6106",경기도 화성시 화성시청 도로관리과,2022-07-11,,37.1304240000,126.9195200000
경기도,화성시,향남읍,"41590259",생활편의형SOC,CVNTL,자전거보관소,향남화합공원,CVNTL_24_41590_03842,,"",경기도 화성시 향남읍 상신리 1254,10,"",거치형,N,N,"",N,"031-5189-6106",경기도 화성시 화성시청 도로관리과,2022-07-11,,37.1055150000,126.9055560000
경기도,화성시,향남읍,"41590259",생활편의형SOC,CVNTL,자전거보관소,경기화성교육도서관,CVNTL_24_41590_03852,,경기도 화성시 향남읍 발안로 85-10,경기도 화성시 향남읍 도이리 203-12,14,"",단독형,"",N,"",N,"031-5189-6106",경기도 화성시청,2022-07-11,,37.1331330000,126.9202350000
경기도,김포시,장기동,"41570104",생활편의형SOC,CVNTL,자전거보관소,광장60호,CVNTL_24_41570_00510,,"",경기도 김포시 장기동 2021-3,14,"2014",거치형,Y,N,"",N,"031-980-2785",김포시청,2022-07-11,,37.6411250000,126.6792900000
경기도,동두천시,보산동,"41250106",생활편의형SOC,CVNTL,자전거보관소,보산동행정복지센터,CVNTL_24_41250_00596,,경기도 동두천시 싸리말로 28,경기도 동두천시 보산동 314-5,1,"","",N,N,"",N,"031-860-2419",동두천시청 도로과,2022-07-11,,37.9177320000,127.0612500000
경기도,의왕시,청계동,"41430108",생활편의형SOC,CVNTL,자전거보관소,청계산 공영주차장,CVNTL_24_41430_03096,,"",경기도 의왕시 청계동 963-1,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3950770000,127.0031200000
경기도,의왕시,청계동,"41430108",생활편의형SOC,CVNTL,자전거보관소,청계파출소,CVNTL_24_41430_03150,,경기도 의왕시 안양판교로 227,경기도 의왕시 청계동 992,9,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3894700000,126.9964200000
경기도,의왕시,청계동,"41430108",생활편의형SOC,CVNTL,자전거보관소,발도로프학교,CVNTL_24_41430_03152,,경기도 의왕시 청계로 189,경기도 의왕시 청계동 440-2,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.4035200000,127.0086500000
경기도,의왕시,청계동,"41430108",생활편의형SOC,CVNTL,자전거보관소,청계파출소,CVNTL_24_41430_03170,,경기도 의왕시 안양판교로 227,경기도 의왕시 청계동 992,9,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3894700000,126.9964200000
경기도,의왕시,청계동,"41430108",생활편의형SOC,CVNTL,자전거보관소,백운소방서,CVNTL_24_41430_03171,,경기도 의왕시 안양판교로 187,경기도 의왕시 청계동 989,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3904880000,126.9924900000
경기도,의왕시,청계동,"41430108",생활편의형SOC,CVNTL,자전거보관소,청계종합사회복지관,CVNTL_24_41430_03194,,경기도 의왕시 덕장로 19,경기도 의왕시 청계동 983,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3912500000,126.9949600000
경기도,의왕시,청계동,"41430108",생활편의형SOC,CVNTL,자전거보관소,청계육교 옆,CVNTL_24_41430_03116,,"",경기도 의왕시 청계동 865-28,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3941230000,127.0285100000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,물빛공원 분수대옆,CVNTL_24_41430_03101,,"",경기도 의왕시 포일동 647-1,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3990330000,126.9852400000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,학의천 의왕~안양시계,CVNTL_24_41430_03102,,"",경기도 의왕시 포일동 576,20,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3909300000,126.9862750000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,물빛공원 분수대옆,CVNTL_24_41430_03108,,"",경기도 의왕시 포일동 647-1,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3990330000,126.9852400000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,물빛공원옆,CVNTL_24_41430_03109,,"",경기도 의왕시 포일동 647-1,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3990330000,126.9852400000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,포일삼거리,CVNTL_24_41430_03112,,"",경기도 의왕시 포일동 242-6,5,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3919870000,126.9884000000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,학의천 차량출입구,CVNTL_24_41430_03113,,"",경기도 의왕시 포일동 576,7,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3909300000,126.9862750000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,포일삼거리,CVNTL_24_41430_03121,,"",경기도 의왕시 포일동 242-6,5,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3919870000,126.9884000000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,포일 공영주차장,CVNTL_24_41430_03204,,경기도 의왕시 이미로 16-7,경기도 의왕시 포일동 655,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.4003070000,126.9890750000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,자전거보관소,포일초등학교,CVNTL_24_41430_03219,,경기도 의왕시 포일세거리로 51,경기도 의왕시 포일동 647,10,"","","",N,"",N,"031-345-3382",경기도 의왕시 도로건설과,2022-07-11,,37.3994750000,126.9856000000
