시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,공원구분,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터갱신일자,업태구분명,위도,경도
경기도,고양시 일산동구,중산동,"41285102",생활편의형SOC,CVNTL,도시공원,일산3도시개발구역 소공원,CVNTL_22_41285_00174,,"",경기도 고양시 일산동구 중산동 1853,소공원,1007,"","","","","",2015-06-30,경기도 고양시 일산동구청,"031-8075-6262","2022-07-11",,37.6794100000,126.7904100000
경기도,부천시,작동,"41190119",생활편의형SOC,CVNTL,도시공원,성곡공원,CVNTL_22_41190_01168,,"",경기도 부천시 작동 48-3,어린이공원,1650.5,"",그네 등 3개,"","","",1987-08-05,경기도 부천시청,"032-625-4855","2022-07-11",,37.5177040000,126.8162900000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,도시공원,민속공원,CVNTL_22_41273_01917,,경기도 안산시 단원구 한양대학로 142,경기도 안산시 단원구 고잔동 777,근린공원,36464,게이트볼장,그네,"주차장,화장실","","",1985-09-11,경기도 안산시청,"031-481-2468","2022-07-11",,37.3077620000,126.8363340000
경기도,평택시,비전동,"41220118",생활편의형SOC,CVNTL,도시공원,우주별 어린이공원(소사벌택지 8호),CVNTL_22_41220_03313,,"",경기도 평택시 비전동 1047,어린이공원,1688,옆파도타기+온몸허리돌리기+하늘걷기,고무칩포장+엑스시소+조합놀이대+흔들놀이,"","",우수관로+집수정,2007-11-07,경기도 평택시청,"031-8024-4247","2022-07-11",,37.0025060000,127.1110200000
경기도,평택시,비전동,"41220118",생활편의형SOC,CVNTL,도시공원,무지개 어린이공원,CVNTL_22_41220_03314,,"",경기도 평택시 비전동 852,어린이공원,1696,"",고무칩포장+조합놀이대+흔들놀이,화장실,"",맹암거+무지개조형물동산+배수관+자연석쌓기+집수정뚜껑+트랜치,1990-06-15,경기도 평택시청,"031-8024-4247","2022-07-11",,36.9922070000,127.1111300000
경기도,성남시 분당구,삼평동,"41135109",생활편의형SOC,CVNTL,도시공원,판교제6호(붓들)공원,CVNTL_22_41135_01256,,"",경기도 성남시 분당구 삼평동 697,근린공원,154424,체력단련장,"",안내판,전망스탠드,"",2004-12-30,성남시 공원과,"031-729-4382","2022-07-11",,37.4060700000,127.1072800000
경기도,성남시 중원구,중앙동,"41133132",생활편의형SOC,CVNTL,도시공원,삼창아파트공원,CVNTL_22_41133_01375,,"",경기도 성남시 중원구 중앙동 548,어린이공원,1525,"",어린이놀이터,벤치+파고라,"","",2006-01-16,중원구환경위생과,"031-729-6455","2022-07-11",,37.4371570000,127.1485440000
경기도,수원시 권선구,탑동,"41113133",생활편의형SOC,CVNTL,도시공원,서낭재공원,CVNTL_22_41113_01433,,"",경기도 수원시 권선구 탑동 23-39,어린이공원,1867,"","","","","",,경기도 수원시 권선구 녹지공원과,"031-228-6195","2022-07-11",,37.2731550000,126.9783400000
경기도,수원시 권선구,권선동,"41113137",생활편의형SOC,CVNTL,도시공원,효정공원,CVNTL_22_41113_01450,,경기도 수원시 권선구 권중로25번길 29-9,경기도 수원시 권선구 권선동 1232,어린이공원,2529.8,"",조합놀이대1,화장실1,"","",,경기도 수원시 권선구 녹지공원과,"031-228-6195","2022-07-11",,37.2549480000,127.0333560000
경기도,수원시 권선구,서둔동,"41113131",생활편의형SOC,CVNTL,도시공원,"80호소공원",CVNTL_22_41113_01485,,,경기도 수원시 권선구 서둔동 9-31,소공원,2573,"",휴게쉼터,"","","",,경기도 수원시 권선구 녹지공원과,"031-228-6195","2022-07-11",,37.2700900000,126.9935900000
경기도,수원시 권선구,서둔동,"41113131",생활편의형SOC,CVNTL,도시공원,"51호소공원",CVNTL_22_41113_01484,,"",경기도 수원시 권선구 서둔동 382,소공원,1479.3,"",휴게쉼터,"","","",,경기도 수원시 권선구 녹지공원과,"031-228-6195","2022-07-11",,37.2639400000,126.9953100000
경기도,성남시 분당구,야탑동,"41135107",생활편의형SOC,CVNTL,도시공원,탑골공원,CVNTL_22_41135_01276,,경기도 성남시 분당구 야탑로 303,경기도 성남시 분당구 야탑동 195,근린공원,358629.6,다목적운동장+배구장,"",화장실,어린이집,"",1990-06-22,성남시 공원과,"031-729-4382","2022-07-11",,37.4065300000,127.1519600000
경기도,수원시 영통구,망포동,"41117107",생활편의형SOC,CVNTL,도시공원,"19호소공원",CVNTL_22_41117_01580,,"",경기도 수원시 영통구 망포동 434,소공원,512.7,"",휴게쉼터,"","","",,경기도 수원시 영통구 녹지공원과,"031-228-8331","2022-07-11",,37.2437250000,127.0630400000
경기도,성남시 중원구,도촌동,"41133107",생활편의형SOC,CVNTL,도시공원,도촌 제1호(섬말)공원,CVNTL_22_41133_01402,,"",경기도 성남시 중원구 도촌동 654,근린공원,62458.1,족구장+배드민턴장+게이트볼장,"",전망데크+휴게쉼터+주차장,야외무대,"",2003-06-20,성남시 공원과,"031-729-4272","2022-07-11",,37.4190600000,127.1554640000
경기도,성남시 중원구,도촌동,"41133107",생활편의형SOC,CVNTL,도시공원,도촌 제2호(독고개)공원,CVNTL_22_41133_01403,,"",경기도 성남시 중원구 도촌동 659,근린공원,24806.9,체력단련장,"",벤치,"","",2009-06-30,성남시 공원과,"031-729-4272","2022-07-11",,37.4178400000,127.1562960000
경기도,수원시 장안구,천천동,"41111133",생활편의형SOC,CVNTL,도시공원,천천1공원,CVNTL_22_41111_01675,,경기도 수원시 장안구 하률로30번길 50,경기도 수원시 장안구 천천동 575,근린공원,10465.7,배드민턴장1,"",화장실1,"","",,경기도 수원시 장안구 녹지공원과,"031-228-5995","2022-07-11",,37.3005900000,126.9758000000
경기도,성남시 분당구,구미동,"41135114",생활편의형SOC,CVNTL,도시공원,석촌공원,CVNTL_22_41135_01297,,"",경기도 성남시 분당구 구미동 217,근린공원,18863.7,"","","","","",1990-06-22,성남시 공원과,"031-729-4382","2022-07-11",,37.3367000000,127.1197360000
경기도,김포시,대곶면,"41570340",생활편의형SOC,CVNTL,도시공원,항공근린공원1호,CVNTL_22_41570_00654,,"",경기도 김포시 대곶면 대벽리 1062,근린공원,11096,"","","","","",2005-11-17,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6185720000,126.5718700000
경기도,김포시,운양동,"41570103",생활편의형SOC,CVNTL,도시공원,나래울공원,CVNTL_22_41570_00683,,경기도 김포시 김포한강11로438번길 8-52,경기도 김포시 운양동 1287-1,근린공원,31172,"","조합놀이대, 흔들놀이대",화장실,"","",2007-10-29,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.6518670000,126.6964950000
경기도,김포시,양촌읍,"41570256",생활편의형SOC,CVNTL,도시공원,양산근린3공원,CVNTL_22_41570_00751,,"",경기도 김포시 양촌읍 학운리 3021,근린공원,10053,"체력단련시설, 배드민턴장",조합놀이대,"","","",2006-07-03,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.6165730000,126.6258100000
경기도,성남시 수정구,복정동,"41131107",생활편의형SOC,CVNTL,도시공원,복정공원,CVNTL_22_41131_01367,,"",경기도 성남시 수정구 복정동 635,어린이공원,1726.2,"",어린이놀이터,벤치,"","",1998-12-07,수정구환경위생과,"031-729-5452","2022-07-11",,37.4677120000,127.1278500000
경기도,수원시 권선구,오목천동,"41113129",생활편의형SOC,CVNTL,도시공원,고금공원,CVNTL_22_41113_01524,,경기도 수원시 권선구 서수원로63번길 70,경기도 수원시 권선구 오목천동 851-3,어린이공원,1760.9,"",조합놀이대1,"","","",,경기도 수원시 권선구 녹지공원과,"031-228-6195","2022-07-11",,37.2339320000,126.9742800000
경기도,포천시,선단동,"41650104",생활편의형SOC,CVNTL,도시공원,선단제4공원,CVNTL_22_41650_03450,,"",경기도 포천시 선단동 433-3,어린이공원,1693,생활체육시설(3종),놀이공간,"","","",2010-03-19,경기도 포천시청 생태공원과,"031-538-2358","2022-07-11",,37.8546520000,127.1637900000
경기도,화성시,반월동,"41590120",생활편의형SOC,CVNTL,도시공원,틀뫼3호공원,CVNTL_22_41590_03633,,경기도 화성시 동탄지성로 394,경기도 화성시 반월동 252,소공원,2473,"","",등의자 등,"","",2010-12-10,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2281380000,127.0477500000
경기도,시흥시,하상동,"41390120",생활편의형SOC,CVNTL,도시공원,연성1지구 소공원,CVNTL_22_41390_01799,,"",경기도 시흥시 하상동 산11-3,소공원,5310,배드민턴장/ 체육시설,"","","","",2010-06-17,경기도 시흥시청,"031-310-3871","2022-07-11",,37.3905830000,126.8105850000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,풍뎅이공원-1,CVNTL_22_41480_02786,,경기도 파주시 탄현면 풍뎅이길 65,경기도 파주시 탄현면 법흥리 1734,어린이공원,793,"",조합놀이대,"","","",2000-08-23,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7732000000,126.7012400000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,향산지구 제1어린이공원,CVNTL_22_41570_00773,,"",경기도 김포시 고촌읍 향산리 51-11,어린이공원,1872,"","","","","",2015-09-25,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6182820000,126.7487640000
경기도,여주시,상동,"41670101",생활편의형SOC,CVNTL,도시공원,상리5호어린이공원,CVNTL_22_41670_02406,,경기도 여주시 여흥로160번길 49-7,경기도 여주시 상동 373-8,어린이공원,2170,"",아이누리놀이터,파고라,"","",,경기도 여주시청 산림공원과,"031-887-2605","2022-07-11",,37.2922400000,127.6411200000
경기도,화성시,석우동,"41590128",생활편의형SOC,CVNTL,도시공원,하늘빛공원(3호),CVNTL_22_41590_03673,,경기도 화성시 동탄반석로 232,경기도 화성시 석우동 56,근린공원,10726,"","",파고라 등,"","",2002-12-26,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2083000000,127.0755600000
경기도,남양주시,화도읍,"41360256",생활편의형SOC,CVNTL,도시공원,경성큰마을소공원,CVNTL_22_41360_00895,,"",경기도 남양주시 화도읍 묵현리 604-14,소공원,4004,"","","","","",,경기도 남양주시청,"031-590-8601","2022-07-11",,37.6534540000,127.2679750000
경기도,군포시,금정동,"41410105",생활편의형SOC,CVNTL,도시공원,무궁화어린이공원,CVNTL_22_41410_00576,,"",경기도 군포시 금정동 849-3,어린이공원,1500,"","","","","",1991-11-07,경기도 군포시청,"031-390-0478","2022-07-11",,37.3581240000,126.9371600000
경기도,오산시,수청동,"41370108",생활편의형SOC,CVNTL,도시공원,수청근린공원,CVNTL_22_41370_02456,,"",경기도 오산시 수청동 산32-1,근린공원,179029,"","",화장실,"",폭포,1976-12-07,경기도 오산시환경사업소 공원녹지과,"031-8036-6473","2022-07-11",,37.1628380000,127.0684100000
경기도,파주시,목동동,"41480117",생활편의형SOC,CVNTL,도시공원,소공원 18호,CVNTL_22_41480_02846,,"",경기도 파주시 목동동 1102,소공원,361,"","","","","",2014-12-29,경기도 파주시 공원관리과,"031-940-8691","2022-07-11",,37.7200130000,126.7384000000
경기도,남양주시,진접읍,"41360253",생활편의형SOC,CVNTL,도시공원,장현3어린이공원,CVNTL_22_41360_00930,,"",경기도 남양주시 진접읍 장현리 710-2,어린이공원,1900,"","","","","",,경기도 남양주시청,"031-590-8601","2022-07-11",,37.7261160000,127.1937600000
경기도,오산시,오산동,"41370101",생활편의형SOC,CVNTL,도시공원,운암제5어린이공원,CVNTL_22_41370_02484,,"",경기도 오산시 오산동 923-3,어린이공원,2170,"","","","","",1995-11-09,경기도 오산시환경사업소 공원녹지과,"031-8036-6473","2022-07-11",,37.1509550000,127.0768700000
경기도,오산시,원동,"41370103",생활편의형SOC,CVNTL,도시공원,원동제3어린이공원,CVNTL_22_41370_02496,,"",경기도 오산시 원동 641-5,어린이공원,1504,농구장,조합놀이대 등,"","","",2005-05-30,경기도 오산시환경사업소 공원녹지과,"031-8036-6473","2022-07-11",,37.1373520000,127.0838850000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,도시공원,공원(교문3),CVNTL_22_41310_00439,,"",경기도 구리시 교문동 358-9,소공원,1335,"","","","","",2008-04-14,경기도 구리시청,"","2022-07-11",,37.5971680000,127.1304240000
경기도,시흥시,장곡동,"41390130",생활편의형SOC,CVNTL,도시공원,새싹공원,CVNTL_22_41390_01866,,"",경기도 시흥시 장곡동 796,어린이공원,3240,체육시설/ 농구장,"","","","",1996-07-08,경기도 시흥시청,"031-310-3871","2022-07-11",,37.3811260000,126.7825400000
경기도,오산시,금암동,"41370107",생활편의형SOC,CVNTL,도시공원,세교2 제5호 수변공원,CVNTL_22_41370_02514,,"",경기도 오산시 금암동 198,수변공원,1258,"","","","","",2016-03-31,경기도 오산시환경사업소 공원녹지과,"031-8036-6473","2022-07-11",,37.1695700000,127.0493300000
경기도,평택시,가재동,"41220107",생활편의형SOC,CVNTL,도시공원,제1호 어린이공원 제130호(가재지구),CVNTL_22_41220_03400,,"",경기도 평택시 가재동 442,어린이공원,1730,"","","","","",2011-11-25,경기도 평택시청,"031-8024-4247","2022-07-11",,37.0437660000,127.0764700000
경기도,평택시,동삭동,"41220119",생활편의형SOC,CVNTL,도시공원,상서재 1호 수변공원(동삭2지구),CVNTL_22_41220_03251,,"",경기도 평택시 동삭동 12-1,수변공원,12194,"","","","","",2014-03-17,경기도 평택시청,"031-8024-4247","2022-07-11",,37.0154080000,127.1047000000
경기도,고양시 덕양구,주교동,"41281101",생활편의형SOC,CVNTL,도시공원,주교 1공원,CVNTL_22_41281_00016,,경기도 고양시 덕양구 호국로779번길 15,경기도 고양시 덕양구 주교동 610,어린이공원,1499,"","","","","",1981-05-13,경기도 고양시 덕양구청,"031-8075-5267","2022-07-11",,37.6564250000,126.8343800000
경기도,군포시,금정동,"41410105",생활편의형SOC,CVNTL,도시공원,느티울공원,CVNTL_22_41410_00582,,"",경기도 군포시 금정동 875-10,근린공원,13263,"","","","","",1994-09-15,경기도 군포시청,"031-390-0474","2022-07-11",,37.3542400000,126.9282400000
경기도,안양시 동안구,호계동,"41173104",생활편의형SOC,CVNTL,도시공원,제25호소공원,CVNTL_22_41173_02152,,"",경기도 안양시 동안구 호계동 1304,소공원,642,"","","","","",2010-09-01,경기도 안양시 공원관리과,"031-8045-5022","2022-07-11",,37.3776360000,126.9545700000
경기도,파주시,와동동,"41480122",생활편의형SOC,CVNTL,도시공원,도래공원,CVNTL_22_41480_02817,,경기도 파주시 가람로116번길 170,경기도 파주시 와동동 1339,역사공원,61221,"","","","","",2014-12-29,경기도 파주시 공원관리과,"031-940-8691","2022-07-11",,37.7305150000,126.7634000000
경기도,안양시 동안구,비산동,"41173101",생활편의형SOC,CVNTL,도시공원,꽃동산어린이공원,CVNTL_22_41173_02196,,"",경기도 안양시 동안구 비산동 1041-2,어린이공원,1687,"","","","","",1979-11-29,경기도 안양시 공원관리과,"031-8045-5022","2022-07-11",,37.4052540000,126.9507500000
경기도,파주시,금릉동,"41480123",생활편의형SOC,CVNTL,도시공원,금능어린이공원,CVNTL_22_41480_02821,,경기도 파주시 쇠재안길 13,경기도 파주시 금릉동 442-2,어린이공원,1500,"",조합놀이대,"","","",2004-11-01,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7518500000,126.7797900000
경기도,성남시 분당구,서현동,"41135105",생활편의형SOC,CVNTL,도시공원,서현공원,CVNTL_22_41135_01221,,"",경기도 성남시 분당구 서현동 89-6,어린이공원,11273.5,야외운동기구,어린이놀이터,벤치+파고라,"",수경시설,1990-06-22,분당구녹지공원과,"031-729-7463","2022-07-11",,37.3820530000,127.1270750000
