시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,주차장관리번호,주차장구분,주차장유형,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,데이터갱신일자,업태구분명,위도,경도
경기도,안성시,동본동,"41550106",생활편의형SOC,CVNTL,주차장,동본동공영주차장(건축물식),CVNTL_23_41550_00547,,경기도 안성시 중앙2길 42,경기도 안성시 동본동 21,"231-2-000020",공영,노외,87,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,500,30,500,24,6000,60000,현금,"경형자동차 60 감면,  장애인 차량 및 저공해자동차 표지부착 50 감면",경기도 안성시청,"031-678-2821",2022-07-11,,37.0077670000,127.2718660000
경기도,고양시 일산동구,풍동,"41285107",생활편의형SOC,CVNTL,주차장,풍동 제2,CVNTL_23_41285_00041,,경기도 고양시 일산동구 숲속마을로 50-88,경기도 고양시 일산동구 풍동 1272,"241-2-000011",공영,노외,76,"2",미시행,평일,"9:00","22:00","0:00","0:00","0:00","0:00",유료,30,500,5,100,24,6000,60000,신용카드,경차·저공해차량 차량 50퍼센트 할인,경기도 고양도시관리공사,"031-925-9928",2022-07-11,,37.6677300000,126.7980600000
경기도,여주시,홍문동,"41670102",생활편의형SOC,CVNTL,주차장,청심로(시청옆),CVNTL_23_41670_00670,,경기도 여주시 청심로 155-12,경기도 여주시 홍문동 5-7,"237-1-000014",공영,노상,12,"1",미시행,평일,"10:00","19:00","0:00","0:00","0:00","0:00",유료,30,500,10,200,5,6000,60000,현금+신용카드,경차 50퍼센트 할인,여주도시관리공단,"031-880-4008",2022-07-11,,37.2980540000,127.6379400000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,율목복지회관,CVNTL_23_41171_00615,,경기도 안양시 만안구 병목안로130번길 166,경기도 안양시 만안구 안양동 970-1,"208-2-000037",공영,노외,57,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3930660000,126.9084000000
경기도,성남시 수정구,태평동,"41131102",생활편의형SOC,CVNTL,주차장,태평4동제3,CVNTL_23_41131_00321,,경기도 성남시 수정구 남문로 112,경기도 성남시 수정구 태평동 7289,"204-2-000022",공영,노외,163,"1",요일제,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,400,10,200,24,6000,60000,신용카드,경차·장애인 차량 50프로 할인 등,성남도시개발공사 노외주차처,"",2022-07-11,,37.4472540000,127.1406600000
경기도,이천시,관고동,"41500102",생활편의형SOC,CVNTL,주차장,"10-1 설봉공원입구",CVNTL_23_41500_00836,,경기도 이천시 설봉로 33,경기도 이천시 관고동 25-4,"230-1-000031",공영,노상,27,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",혼합,30,600,10,250,5,7000,,현금+신용카드,"경차, 장애인 차량 50프로 할인",경기도 이천시청,"031-635-2070",2022-07-11,,37.2794200000,127.4374100000
경기도,양주시,은현면,"41630310",생활편의형SOC,CVNTL,주차장,라인물류주차장,CVNTL_23_41630_00622,,경기도 양주시 은현면 그루고개로490번길 43,경기도 양주시 은현면 도하리 117-2,"235-4-000017",민영,노외,10,"1",미시행,평일+토요일+공휴일,"9:00","23:59","9:00","23:59","9:00","23:59",혼합,30,600,10,200,24,7000,60000,현금+카드,"",박옥선,"031-863-7202",2022-07-11,,37.8515970000,127.0153700000
경기도,양주시,장흥면,"41630340",생활편의형SOC,CVNTL,주차장,장흥허브테마공원,CVNTL_23_41630_00636,,경기도 양주시 장흥면 호국로550번길 141-7,경기도 양주시 장흥면 울대리 416-7,"235-4-000002",민영,노외,156,"1",미시행,평일+토요일+공휴일,"9:00","23:59","9:00","23:59","9:00","23:59",혼합,30,600,10,200,24,7000,60000,현금+카드,"",아로마플러스 김영안,"031-871-8202",2022-07-11,,37.7151760000,126.9808000000
경기도,양주시,장흥면,"41630340",생활편의형SOC,CVNTL,주차장,서울주차장,CVNTL_23_41630_00637,,경기도 양주시 장흥면 가마골로 4,경기도 양주시 장흥면 부곡리 540-20,"235-4-000003",민영,노외,30,"1",미시행,평일+토요일+공휴일,"9:00","23:59","9:00","23:59","9:00","23:59",혼합,30,600,10,200,24,7000,60000,현금+카드,"",유동진,"031-826-4108",2022-07-11,,37.7191930000,126.9752040000
경기도,성남시 중원구,하대원동,"41133109",생활편의형SOC,CVNTL,주차장,"중상68,69",CVNTL_23_41133_00369,,경기도 성남시 중원구 둔촌대로 140,경기도 성남시 중원구 하대원동 104-4,"205-1-000055",공영,노상,19,"1",요일제,평일,"9:00","18:00","0:00","0:00","0:00","0:00",혼합,30,400,10,200,9,7200,60000,현금+신용카드,경차·장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,"",2022-07-11,,37.4286730000,127.1344760000
경기도,안양시 동안구,호계동,"41173104",생활편의형SOC,CVNTL,주차장,더샵아이파트 노외,CVNTL_23_41173_00571,,경기도 안양시 동안구 경수대로610번길 36,경기도 안양시 동안구 호계동 977,"209-2-000014",공영,노외,22,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3769200000,126.9583400000
경기도,용인시 수지구,상현동,"41465107",생활편의형SOC,CVNTL,주차장,상현2동(상현공영),CVNTL_23_41465_00748,,경기도 용인시 수지구 만현로 48,경기도 용인시 수지구 상현동 57-1,"228-3-000053",공영,부설,158,"1",미시행,평일,"9:00","18:00","23:59","23:59","23:59","23:59",유료,30,600,15,300,24,8000,80000,현금+신용카드+하이패스,최초 60분 이후 30분까지 600원,용인시  용인도시공사(위탁),"031-324-8757",2022-07-11,,37.3121200000,127.0872700000
경기도,과천시,중앙동,"41290107",생활편의형SOC,CVNTL,주차장,동성빌딩,CVNTL_23_41290_00057,,경기도 과천시 중앙로 129,경기도 과천시 중앙동 40-10,"220-1-000003",공영,노상,36,"2",미시행,평일+토요일,"9:00","19:00","9:00","19:00","0:00","0:00",유료,10,0,10,400,10,17000,130000,현금+신용카드,"",과천도시공사,"02-500-1145",2022-07-11,,37.4282500000,126.9909440000
경기도,오산시,궐동,"41370104",생활편의형SOC,CVNTL,주차장,궐동 복개천 주차장,CVNTL_23_41370_00694,,경기도 오산시 오산로368번길 3,경기도 오산시 궐동 14-1,"223-2-000011",공영,노외,57,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,1440,,,,,,,"","",경기도 오산시청,"031-8036-7729",2022-07-11,,37.1598240000,127.0664750000
경기도,안양시 만안구,안양동,"41171101",생활편의형SOC,CVNTL,주차장,청원노외,CVNTL_23_41171_00612,,경기도 안양시 만안구 안양로360번길 35,경기도 안양시 만안구 안양동 688-11,"208-2-000003",공영,노외,29,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4045100000,126.9191900000
경기도,부천시,심곡동,"41190102",생활편의형SOC,CVNTL,주차장,비둘기,CVNTL_23_41190_00250,,경기도 부천시 신흥로45번길 36,경기도 부천시 심곡동 344-9,"000-2-000032",공영,노외,92,"3",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,300,10,200,220,4000,50000,신용카드,무인 자동화 정산 시스템 주차장,경기도 부천도시공사,"032-340-0997",2022-07-11,,37.4882620000,126.7750240000
경기도,성남시 수정구,복정동,"41131107",생활편의형SOC,CVNTL,주차장,복정 제4,CVNTL_23_41131_00339,,경기도 성남시 수정구 복정로20번길 16,경기도 성남시 수정구 복정동 707,"204-2-000011",공영,노외,196,"1",요일제,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,400,10,200,24,6000,60000,신용카드,경차·장애인 차량 50프로 할인 등,성남도시개발공사 노외주차처,"",2022-07-11,,37.4546600000,127.1290800000
경기도,동두천시,생연동,"41250103",생활편의형SOC,CVNTL,주차장,"88화물노외",CVNTL_23_41250_00200,,경기도 동두천시 평화로 2509,경기도 동두천시 생연동 548-1,"215-1-000004",공영,노상,26,"2",미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 동두천시청 교통행정과,"031-860-2307",2022-07-11,,37.9118580000,127.0575560000
경기도,성남시 중원구,성남동,"41133101",생활편의형SOC,CVNTL,주차장,중상12,CVNTL_23_41133_00411,,경기도 성남시 중원구 산성대로 198,경기도 성남시 중원구 성남동 2164,"205-1-000037",공영,노상,42,"1",요일제,평일,"9:00","18:00","0:00","0:00","0:00","0:00",혼합,30,400,10,200,9,7200,60000,현금+신용카드,경차·장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,"",2022-07-11,,37.4367200000,127.1406250000
경기도,여주시,홍문동,"41670102",생활편의형SOC,CVNTL,주차장,세종로(경찰서 민원실 앞),CVNTL_23_41670_00667,,경기도 여주시 세종로 51,경기도 여주시 홍문동 217-16,"237-1-000009",공영,노상,21,"1",미시행,평일,"10:00","19:00","0:00","0:00","0:00","0:00",유료,30,500,10,200,5,6000,60000,현금+신용카드,경차 50퍼센트 할인,여주도시관리공단,"031-880-4008",2022-07-11,,37.2932430000,127.6360200000
경기도,성남시 분당구,금곡동,"41135111",생활편의형SOC,CVNTL,주차장,금곡동,CVNTL_23_41135_00289,,"",경기도 성남시 분당구 금곡동 169,"206-2-000009",공영,노외,82,"1",요일제,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,400,10,200,24,6000,60000,신용카드,경차·장애인 차량 50프로 할인 등,성남도시개발공사 노외주차처,"",2022-07-11,,37.3508150000,127.1068200000
경기도,부천시,상동,"41190109",생활편의형SOC,CVNTL,주차장,서촌체육관,CVNTL_23_41190_00260,,경기도 부천시 부일로 172,경기도 부천시 상동 466,"000-2-000091",공영,노외,29,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,0,0,0,0,0,0,30000,계좌이체,연중무휴+ 계약자 전용,경기도 부천도시공사,"032-340-0923",2022-07-11,,37.4882470000,126.7510400000
경기도,수원시 영통구,영통동,"41117105",생활편의형SOC,CVNTL,주차장,망포공영,CVNTL_23_41117_00442,,경기도 수원시 영통구 영통로200번길 1,경기도 수원시 영통구 영통동 980-2,"203-2-000004",공영,노외,457,"1",미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",유료,30,0,10,400,24,9500,72000,신용카드,"",수원도시공사,"031-242-8366",2022-07-11,,37.2451820000,127.0583600000
경기도,수원시 팔달구,인계동,"41115141",생활편의형SOC,CVNTL,주차장,인계공영,CVNTL_23_41115_00466,,경기도 수원시 팔달구 장다리로306번길 24,경기도 수원시 팔달구 인계동 944-1,"202-2-000006",공영,노외,64,"2",미시행,평일,"7:00","22:00","0:00","0:00","0:00","0:00",유료,30,600,10,300,24,7000,60000,"현금, 신용카드",일요일 07:00~17:00 운영,수원도시공사,"031-222-2384",2022-07-11,,37.2743870000,127.0305900000
경기도,시흥시,정왕동,"41390132",생활편의형SOC,CVNTL,주차장,미관광장,CVNTL_23_41390_00473,,경기도 시흥시 군자천로 332,경기도 시흥시 정왕동 1756,"224-2-000005",공영,노외,123,"2",미시행,평일+토요일+공휴일,"9:00","21:00","9:00","21:00","9:00","21:00",유료,30,500,10,200,12,5000,50000,신용카드,경차60프로/ 장애인 차량50프로할인,시흥도시공사,"031-488-6827",2022-07-11,,37.3456420000,126.7344600000
경기도,용인시 수지구,성복동,"41465106",생활편의형SOC,CVNTL,주차장,성복동,CVNTL_23_41465_00737,,경기도 용인시 수지구 성복1로 100,경기도 용인시 수지구 성복동 285-8,"228-3-000054",공영,부설,47,"1",미시행,평일,"6:00","22:00","23:59","23:59","23:59","23:59",무료,0,0,0,0,0,0,0,"","",용인시 성복동,"031-324-8762",2022-07-11,,37.3164060000,127.0689900000
경기도,양주시,덕정동,"41630110",생활편의형SOC,CVNTL,주차장,덕정노외주차장,CVNTL_23_41630_00624,,경기도 양주시 덕정7길 18,경기도 양주시 덕정동 138-36,"235-2-000007",공영,노외,35,"1",미시행,평일+토요일+공휴일,"9:00","23:59","9:00","23:59","9:00","23:59",무료,0,0,,,,,,"","",경기도 양주시청,"031-8082-6623",2022-07-11,,37.8445360000,127.0657400000
경기도,수원시 팔달구,화서동,"41115138",생활편의형SOC,CVNTL,주차장,꽃뫼환승,CVNTL_23_41115_00460,,경기도 수원시 팔달구 화산로6번길 6,경기도 수원시 팔달구 화서동 689-1,"202-2-000002",공영,노외,143,기타,미시행,평일,"14:00","22:00","0:00","0:00","0:00","0:00",유료,30,300,10,200,24,3500,20000,"현금, 신용카드","",수원도시공사,"031-278-1491",2022-07-11,,37.2850200000,126.9862700000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,구절초길 제1노상주차장,CVNTL_23_41650_00955,,경기도 포천시 구절초로 28,경기도 포천시 신읍동 39-4,"236-1-000003",공영,노상,42,"1",미시행,평일,"9:00","18:00","0:00","23:59","0:00","23:59",유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,"031-540-6400",2022-07-11,,37.8964000000,127.2019600000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,구절초길 제2노상주차장,CVNTL_23_41650_00958,,경기도 포천시 구절초로 15,경기도 포천시 신읍동 29-3,"236-1-000006",공영,노상,9,"1",미시행,평일,"9:00","18:00","0:00","23:59","0:00","23:59",유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,"031-540-6400",2022-07-11,,37.8955760000,127.2027400000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,중앙로 제3노상주차장,CVNTL_23_41650_00959,,경기도 포천시 중앙로 170,경기도 포천시 신읍동 202-4,"236-1-000024",공영,노상,10,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시청,"031-538-3493",2022-07-11,,37.9006650000,127.2067500000
경기도,포천시,일동면,"41650370",생활편의형SOC,CVNTL,주차장,시가지 노상주차장,CVNTL_23_41650_00972,,경기도 포천시 일동면 화동로1050번길 2,경기도 포천시 일동면 기산리 90-148,"236-1-000010",공영,노상,125,"1",미시행,평일,"9:00","18:00","0:00","23:59","0:00","23:59",유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,"031-540-6400",2022-07-11,,37.9569360000,127.3176300000
경기도,하남시,신장동,"41450106",생활편의형SOC,CVNTL,주차장,신장동 공영주차장,CVNTL_23_41450_00980,,경기도 하남시 하남대로776번길 77,경기도 하남시 신장동 521-2,"227-2-000001",공영,노외,89,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,800,10,300,4,7000,70000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 40000원+월주간 50000원,경기도 하남도시공사,"031-791-9581",2022-07-11,,37.5413060000,127.2142300000
경기도,하남시,덕풍동,"41450108",생활편의형SOC,CVNTL,주차장,덕풍어린이공원 공영주차장,CVNTL_23_41450_00984,,경기도 하남시 덕풍공원로 40-1,경기도 하남시 덕풍동 361-2,"227-2-000003",공영,노외,47,"3",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,400,10,100,7,4000,40000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+월주간 30000원,경기도 하남도시공사,"031-791-9581",2022-07-11,,37.5399200000,127.1973400000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,주차장,음태기1길,CVNTL_23_41271_00527,,경기도 안산시 상록구 천문로 17,경기도 안산시 상록구 사동 1526,"216-1-000002",공영,노상,68,"1",미시행,평일+토요일,"12:00","21:00","12:00","21:00","0:00","0:00",유료,30,600,10,300,5,,,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3053400000,126.8456800000
경기도,성남시 수정구,태평동,"41131102",생활편의형SOC,CVNTL,주차장,태평4동,CVNTL_23_41131_00323,,경기도 성남시 수정구 태평로 109,경기도 성남시 수정구 태평동 1-3,"204-2-000024",공영,노외,89,"1",요일제,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,400,10,200,24,6000,60000,신용카드,경차·장애인 차량 50프로 할인 등,성남도시개발공사 노외주차처,"",2022-07-11,,37.4512330000,127.1385800000
